SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
123520,0,Cash loans,F,N,N,0,270000.0,1183963.5,31360.5,927000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.04622,-20008,-6621,-11484.0,-3545,,1,1,0,1,0,0,Laborers,2.0,1,1,FRIDAY,14,0,0,0,0,0,0,Industry: type 3,,0.6950244948786471,0.7352209993926424,0.2299,0.2255,0.9841,0.7824,0.0387,0.24,0.2069,0.3333,0.375,0.2141,0.1799,0.2294,0.0347,0.0599,0.2342,0.2341,0.9841,0.7909,0.0391,0.2417,0.2069,0.3333,0.375,0.219,0.1965,0.239,0.035,0.0635,0.2321,0.2255,0.9841,0.7853,0.0389,0.24,0.2069,0.3333,0.375,0.2178,0.183,0.2335,0.0349,0.0612,reg oper account,block of flats,0.2146,Panel,No,5.0,0.0,5.0,0.0,-3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0
125250,0,Cash loans,F,Y,Y,0,81000.0,359685.0,15970.5,310500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.00823,-17973,-7744,-8003.0,-1520,3.0,1,1,1,1,1,0,Laborers,2.0,2,2,THURSDAY,14,0,0,0,0,1,1,Government,,0.6240739039181641,0.4400578303966329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1052.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
126574,0,Cash loans,M,N,Y,0,162000.0,452385.0,21217.5,373500.0,Family,Commercial associate,Incomplete higher,Separated,House / apartment,0.008575,-9810,-235,-4414.0,-2497,,1,1,0,1,1,1,Laborers,1.0,2,2,SUNDAY,13,0,0,0,1,1,0,Business Entity Type 3,0.2393027022357017,0.1809982070553008,0.1634256947313434,0.0041,0.0,0.9717,0.3948,0.0073,0.0,0.069,0.0208,0.0833,0.0034,0.005,0.0034,0.0,0.0,0.0021,0.0,0.9558,0.4185,0.0073,0.0,0.069,0.0,0.0833,0.0035,0.0055,0.0033,0.0,0.0,0.0042,0.0,0.9717,0.4029,0.0073,0.0,0.069,0.0208,0.0833,0.0034,0.0051,0.0035,0.0,0.0,reg oper spec account,block of flats,0.0025,Wooden,No,0.0,0.0,0.0,0.0,-827.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
127023,0,Cash loans,F,N,Y,1,135000.0,288792.0,13590.0,189000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008625,-15914,-269,-3560.0,-3556,,1,1,0,1,0,0,Laborers,3.0,2,2,WEDNESDAY,17,0,0,0,0,1,1,Industry: type 11,,0.6541119353915089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-518.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
127885,0,Cash loans,F,N,N,0,135000.0,528633.0,19719.0,472500.0,Children,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.009175,-23260,365243,-4140.0,-4149,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,17,0,0,0,0,0,0,XNA,,0.2325627098856367,0.3523399726917038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
129437,0,Cash loans,F,N,Y,0,157500.0,500566.5,35730.0,472500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-21042,365243,-253.0,-4506,,1,0,0,1,0,0,,2.0,3,1,THURSDAY,11,0,0,0,0,0,0,XNA,0.7653190956070914,0.479152303845301,0.7490217048463391,0.0819999999999999,0.0843,0.9871,0.8232,0.0225,0.12,0.1034,0.3333,0.375,0.073,0.0668,0.1144,,0.0,0.0557,0.0584,0.9871,0.8301,0.0144,0.0806,0.069,0.3333,0.375,0.0589,0.0487,0.0796,,0.0,0.0828,0.0843,0.9871,0.8256,0.0227,0.12,0.1034,0.3333,0.375,0.0742,0.068,0.1164,,0.0,reg oper account,block of flats,0.0601,Panel,No,3.0,1.0,3.0,1.0,-1883.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
130020,0,Cash loans,F,Y,Y,0,238500.0,810378.0,26271.0,580500.0,Unaccompanied,Working,Secondary / secondary special,Widow,Municipal apartment,0.006305,-20110,-2026,-7267.0,-3214,12.0,1,1,0,1,0,0,,1.0,3,3,WEDNESDAY,7,0,0,0,0,0,0,Security Ministries,,0.5182095225262071,0.5424451438613613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,3.0,0.0,-2196.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
131054,0,Cash loans,F,N,Y,0,90000.0,302341.5,13446.0,261000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.019101,-23726,365243,-12672.0,-2099,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.253197925403691,,0.0165,0.0437,0.9811,,,0.0,0.069,0.875,,0.0081,,0.0142,,0.0,0.0168,0.0453,0.9811,,,0.0,0.069,0.875,,0.0083,,0.0148,,0.0,0.0167,0.0437,0.9811,,,0.0,0.069,0.875,,0.0082,,0.0145,,0.0,,block of flats,0.0118,"Stone, brick",No,7.0,0.0,7.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
131695,0,Cash loans,F,N,N,1,90000.0,1288350.0,37800.0,1125000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.00963,-11524,-258,-5542.0,-741,,1,1,0,1,1,0,Sales staff,3.0,2,2,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.191497722228554,0.1292740928665648,0.5602843280409464,0.0825,,0.9781,,,0.0,0.1379,0.1667,,0.0426,,0.0517,,0.0,0.084,,0.9782,,,0.0,0.1379,0.1667,,0.0436,,0.0539,,0.0,0.0833,,0.9781,,,0.0,0.1379,0.1667,,0.0433,,0.0526,,0.0,,block of flats,0.0649,Panel,No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
132324,0,Cash loans,F,N,Y,0,202500.0,755190.0,32125.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0066709999999999,-15366,-3774,-4215.0,-6056,,1,1,0,1,0,0,Private service staff,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Self-employed,0.1523433233999769,0.6477520781042643,0.4241303111942548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1671.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
133612,0,Cash loans,M,Y,Y,0,135000.0,258709.5,27297.0,234000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.01885,-24753,365243,-5235.0,-4689,6.0,1,0,0,1,0,0,,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,XNA,0.7987780419383578,0.4876765302659335,,0.0995,0.0779,0.9776,0.0,0.0131,0.0,0.2241,0.1667,0.2083,0.1017,0.0811,0.0838,0.0,0.0,0.0788,0.0647,0.9767,0.0,0.0097,0.0,0.1724,0.1667,0.2083,0.0941,0.0689,0.068,0.0,0.0,0.1004,0.0779,0.9776,0.0,0.0132,0.0,0.2241,0.1667,0.2083,0.1034,0.0825,0.0853,0.0,0.0,reg oper account,block of flats,0.0566,Panel,No,7.0,1.0,7.0,0.0,-1650.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
134065,0,Cash loans,F,Y,N,0,360000.0,1575000.0,43312.5,1575000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0084739999999999,-14467,-639,-916.0,-2149,11.0,1,1,1,1,1,0,Private service staff,2.0,2,2,WEDNESDAY,18,0,0,0,0,0,0,Other,,0.6873794958177442,0.501075160239048,0.1876,0.1788,0.9851,0.7959999999999999,0.0276,0.0,0.4483,0.1667,0.2083,0.145,0.153,0.1722,0.0039,0.0484,0.1912,0.1855,0.9851,0.804,0.0278,0.0,0.4483,0.1667,0.2083,0.1483,0.1671,0.1794,0.0039,0.0512,0.1894,0.1788,0.9851,0.7987,0.0278,0.0,0.4483,0.1667,0.2083,0.1475,0.1556,0.1753,0.0039,0.0494,,block of flats,0.1611,"Stone, brick",No,1.0,0.0,1.0,0.0,-1003.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
134155,0,Cash loans,F,Y,Y,0,225000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-18394,-461,-2445.0,-935,7.0,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.5209988043290072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1872.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
134759,1,Cash loans,F,N,Y,0,108000.0,361462.5,19737.0,274500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020246,-13661,-394,-216.0,-619,,1,1,0,1,0,0,Sales staff,1.0,3,3,THURSDAY,10,0,0,0,0,0,0,Trade: type 7,,0.2631987160751384,0.7165702448010511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-42.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,1.0
135024,0,Cash loans,M,Y,N,0,180000.0,454500.0,21865.5,454500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.00702,-8501,-1318,-6253.0,-1182,19.0,1,1,0,1,0,0,Managers,2.0,2,2,SATURDAY,13,0,0,0,0,1,1,Military,0.3523407673494008,0.1667019189128296,0.228883416700673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-539.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
135554,0,Cash loans,M,Y,N,0,247500.0,130320.0,13815.0,112500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,0.072508,-19016,-579,-11447.0,-2557,17.0,1,1,0,1,0,1,Drivers,1.0,1,1,FRIDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.7094261496121302,0.7032621149516091,0.5549467685334323,0.0825,0.0818,0.9767,0.6804,0.0618,0.0,0.1379,0.1667,0.2083,0.0,0.0672,0.071,0.0,0.0,0.084,0.0849,0.9767,0.6929,0.0624,0.0,0.1379,0.1667,0.2083,0.0,0.0735,0.0739,0.0,0.0,0.0833,0.0818,0.9767,0.6847,0.0622,0.0,0.1379,0.1667,0.2083,0.0,0.0684,0.0723,0.0,0.0,reg oper account,block of flats,0.0558,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
137445,0,Cash loans,F,N,Y,2,225000.0,521280.0,31500.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.072508,-12466,-119,-6271.0,-4457,,1,1,0,1,1,0,,4.0,1,1,MONDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.3688512412293662,0.7242794228369069,0.178760465484575,0.2546,0.143,0.9841,0.7824,0.3864,0.4,0.1724,0.4583,0.5,0.0,0.1975,0.2686,0.0463,0.0094,0.2595,0.1484,0.9841,0.7909,0.39,0.4028,0.1724,0.4583,0.5,0.0,0.2158,0.2799,0.0467,0.01,0.2571,0.143,0.9841,0.7853,0.3889,0.4,0.1724,0.4583,0.5,0.0,0.2009,0.2734,0.0466,0.0096,reg oper account,block of flats,0.1671,Panel,No,2.0,1.0,2.0,1.0,-2140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
137487,1,Cash loans,M,N,Y,0,112500.0,521280.0,27423.0,450000.0,Family,Working,Secondary / secondary special,Single / not married,With parents,0.006852,-8754,-509,-2902.0,-1402,,1,1,1,1,1,0,Laborers,1.0,3,3,SATURDAY,5,0,0,0,0,0,0,Industry: type 13,,0.2402639047354448,0.3944954053123993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-271.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
139431,0,Cash loans,F,N,N,0,180000.0,1007761.5,42826.5,927000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.025164,-16842,-1845,-10987.0,-367,,1,1,0,1,1,0,Sales staff,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.6526360945733339,0.4311917977993083,0.5247,0.0,0.9796,0.7212,0.1128,0.4,0.3448,0.3333,0.375,0.1221,0.4236,0.4614,0.0193,0.301,0.5347,0.0,0.9796,0.7321,0.1139,0.4028,0.3448,0.3333,0.375,0.1249,0.4628,0.4807,0.0195,0.3186,0.5298,0.0,0.9796,0.7249,0.1136,0.4,0.3448,0.3333,0.375,0.1242,0.431,0.4697,0.0194,0.3073,reg oper account,block of flats,0.49,Panel,No,6.0,1.0,6.0,1.0,-1458.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
139772,0,Revolving loans,M,N,Y,0,157500.0,450000.0,22500.0,450000.0,Family,Working,Higher education,Married,House / apartment,0.020246,-18828,-1280,-8780.0,-2369,,1,1,0,1,1,0,Managers,2.0,3,3,SUNDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.8747334274311336,0.4337092560134628,0.3791004853998145,0.0928,0.1312,0.9767,0.6804,0.0144,0.0,0.2069,0.1667,0.2083,0.0791,0.0756,0.0875,0.0,0.0,0.0945,0.1362,0.9767,0.6929,0.0145,0.0,0.2069,0.1667,0.2083,0.0809,0.0826,0.0911,0.0,0.0,0.0937,0.1312,0.9767,0.6847,0.0145,0.0,0.2069,0.1667,0.2083,0.0805,0.077,0.089,0.0,0.0,reg oper spec account,block of flats,0.0767,Panel,No,0.0,0.0,0.0,0.0,-1149.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0
142006,0,Cash loans,F,N,Y,2,135000.0,585216.0,46368.0,499500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-15281,-3045,-4627.0,-5174,,1,1,0,1,0,0,Laborers,4.0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 2,0.5510077398092602,0.0692198164235085,0.6313545365850379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
142283,0,Cash loans,M,Y,N,0,180000.0,521280.0,31630.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-8931,-907,-1666.0,-1612,6.0,1,1,0,1,1,0,Waiters/barmen staff,2.0,2,2,THURSDAY,11,0,0,0,0,1,1,Business Entity Type 1,,0.4165930554043148,0.6075573001388961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
145085,0,Cash loans,F,N,Y,0,162000.0,373140.0,24421.5,337500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.006852,-16701,-6171,-2550.0,-227,,1,1,0,1,0,0,,1.0,3,3,SUNDAY,5,0,0,0,0,0,0,Government,0.6807348232881888,0.4803912573562608,0.3409064264152384,,,0.9791,,,,,,,,,0.0019,,,,,0.9791,,,,,,,,,0.002,,,,,0.9791,,,,,,,,,0.0019,,,,block of flats,0.0026,,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
145357,0,Revolving loans,M,N,N,1,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00733,-15143,-2260,-9259.0,-4426,,1,1,0,1,0,0,Laborers,3.0,2,2,SUNDAY,10,0,0,0,0,0,0,Self-employed,,0.6650117637239039,0.8245949709919925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
145792,0,Cash loans,F,Y,Y,0,76500.0,942300.0,27679.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-19217,-620,-7691.0,-2585,2.0,1,1,0,1,1,0,Laborers,2.0,1,1,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.6678070200188669,0.7910749129911773,0.0062,0.0,0.9334,0.0888,0.0135,0.0,0.1034,0.125,0.1667,0.0,0.0,0.0613,0.0,0.0829,0.0,0.0,0.9335,0.1245,0.0136,0.0,0.0345,0.125,0.1667,0.0,0.0,0.0639,0.0,0.0878,0.0062,0.0,0.9334,0.101,0.0136,0.0,0.1034,0.125,0.1667,0.0,0.0,0.0624,0.0,0.0847,reg oper spec account,block of flats,0.0736,Others,Yes,0.0,0.0,0.0,0.0,-1440.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
146357,0,Cash loans,F,N,Y,1,81000.0,273636.0,15835.5,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-14298,365243,-1430.0,-3859,,1,0,0,1,1,0,,3.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.1517545539337019,0.6313545365850379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
146935,0,Cash loans,F,N,Y,0,67500.0,808650.0,23643.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00712,-21986,365243,-13073.0,-4394,,1,0,0,1,1,0,,1.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,XNA,0.3924189392699641,0.4824821892174633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
147259,0,Cash loans,F,N,Y,0,225000.0,835380.0,40320.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.016612,-14342,-7531,-8482.0,-4682,,1,1,0,1,1,0,Medicine staff,1.0,2,2,TUESDAY,10,0,0,0,0,0,0,Trade: type 7,,0.3978877848386308,0.6545292802242897,0.0577,0.1025,0.9791,0.7144,0.0952,0.0,0.1379,0.1667,0.2083,0.0488,0.0445,0.054,0.0116,0.0199,0.0588,0.1064,0.9791,0.7256,0.0961,0.0,0.1379,0.1667,0.2083,0.0499,0.0487,0.0563,0.0117,0.021,0.0583,0.1025,0.9791,0.7182,0.0958,0.0,0.1379,0.1667,0.2083,0.0497,0.0453,0.055,0.0116,0.0203,reg oper account,block of flats,0.0989,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
148446,0,Cash loans,M,N,Y,0,180000.0,1154565.0,38286.0,945000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.072508,-21143,365243,-7615.0,-4171,,1,0,0,1,1,0,,2.0,1,1,MONDAY,11,0,0,0,0,0,0,XNA,,0.6722307957388698,,0.2024,0.1016,0.9831,0.7688,0.0688,0.3732,0.1379,0.4721,0.0417,0.0,0.1642,0.1928,,0.002,0.1523,0.0954,0.9801,0.7321,0.0448,0.1611,0.1379,0.3333,0.0417,0.0,0.1322,0.1476,,0.0002,0.1999,0.0958,0.9806,0.7383,0.0492,0.32,0.1379,0.4583,0.0417,0.0,0.1633,0.1864,,0.0009,,block of flats,0.2006,Panel,No,0.0,0.0,0.0,0.0,-585.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
148812,0,Cash loans,F,N,Y,0,90000.0,325908.0,14485.5,247500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.02461,-19734,-1502,-8200.0,-572,,1,1,0,1,0,0,Sales staff,1.0,2,2,MONDAY,12,0,0,0,0,0,0,Self-employed,,0.5150750112411462,,0.1763,0.0551,0.9826,0.762,,0.04,0.0345,0.3333,,0.0657,,0.0845,,0.0,0.1796,0.0572,0.9826,0.7713,,0.0403,0.0345,0.3333,,0.0672,,0.0881,,0.0,0.178,0.0551,0.9826,0.7652,,0.04,0.0345,0.3333,,0.0669,,0.086,,0.0,,block of flats,0.0817,"Stone, brick",No,1.0,0.0,1.0,0.0,-179.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
150012,1,Cash loans,F,N,N,3,156141.0,481320.0,13234.5,315000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.00733,-11139,-307,-555.0,-2796,,1,1,1,1,0,0,Core staff,5.0,2,2,TUESDAY,13,1,1,0,1,1,0,Trade: type 3,0.2277124468130434,0.6282712652372271,0.164414178829907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
